sku_id,name,pair_sku_id,side,arm_type,is_boxed,length_cm,width_cm,height_cm,weight_kg,unit_volume_l,effective_volume_l,rotation,effective_rotation,sales_median_6m,target_stock_qty,batch_weight_kg,batch_volume_l
SKU-1078-RH,Важіль trailing RH (R1),SKU-1078-LH,RH,trailing,False,61.6,8.3,8.0,2.18,4.09,1.55,R1,R1,35.6,54,117.7,83.7
SKU-1079-LH,Важіль straight_link LH (R1),SKU-1079-RH,LH,straight_link,False,25.4,4.4,5.6,0.93,0.63,0.18,R1,R1,33.7,51,47.4,9.2
SKU-1079-RH,Важіль straight_link RH (R1),SKU-1079-LH,RH,straight_link,False,25.4,4.4,5.6,0.93,0.63,0.18,R1,R1,34.0,51,47.4,9.2
SKU-1080-LH,Важіль curved LH (R1),SKU-1080-RH,LH,curved,True,31.2,12.5,7.0,1.82,2.73,2.87,R1,R1,46.4,70,127.4,200.9
SKU-1080-RH,Важіль curved RH (R1),SKU-1080-LH,RH,curved,True,31.2,12.5,7.0,1.82,2.73,2.87,R1,R1,46.7,71,129.2,203.8
SKU-1081-LH,Важіль trailing LH (R1),SKU-1081-RH,LH,trailing,False,65.0,6.4,7.1,3.33,2.95,1.12,R1,R1,43.2,65,216.5,72.8
SKU-1081-RH,Важіль trailing RH (R1),SKU-1081-LH,RH,trailing,False,65.0,6.4,7.1,3.33,2.95,1.12,R1,R1,42.1,64,213.1,71.7
SKU-1082-LH,Важіль curved LH (R1),SKU-1082-RH,LH,curved,False,31.8,17.8,8.4,2.24,4.75,1.99,R1,R1,48.2,73,163.5,145.3
SKU-1082-RH,Важіль curved RH (R1),SKU-1082-LH,RH,curved,False,31.8,17.8,8.4,2.24,4.75,1.99,R1,R1,46.8,71,159.0,141.3
SKU-1083-LH,Важіль a_shaped LH (R1),SKU-1083-RH,LH,a_shaped,False,38.4,29.9,8.3,4.2,9.53,4.96,R1,R1,34.2,52,218.4,257.9
SKU-1083-RH,Важіль a_shaped RH (R1),SKU-1083-LH,RH,a_shaped,False,38.4,29.9,8.3,4.2,9.53,4.96,R1,R1,36.2,55,231.0,272.8
SKU-1084-LH,Важіль trailing LH (R1),SKU-1084-RH,LH,trailing,False,65.6,8.1,8.9,2.34,4.73,1.8,R1,R1,38.6,58,135.7,104.4
SKU-1084-RH,Важіль trailing RH (R1),SKU-1084-LH,RH,trailing,False,65.6,8.1,8.9,2.34,4.73,1.8,R1,R1,38.2,58,135.7,104.4
SKU-1085-LH,Важіль straight_link LH (R1),SKU-1085-RH,LH,straight_link,False,21.6,4.6,6.3,1.33,0.63,0.18,R1,R1,40.3,61,81.1,11.0
SKU-1085-RH,Важіль straight_link RH (R1),SKU-1085-LH,RH,straight_link,False,21.6,4.6,6.3,1.33,0.63,0.18,R1,R1,39.3,59,78.5,10.6
SKU-1086-LH,Важіль heavy_integral LH (R1),SKU-1086-RH,LH,heavy_integral,False,56.0,19.2,13.4,8.38,14.41,9.8,R1,R1,33.3,50,419.0,490.0
SKU-1086-RH,Важіль heavy_integral RH (R1),SKU-1086-LH,RH,heavy_integral,False,56.0,19.2,13.4,8.38,14.41,9.8,R1,R1,34.7,53,444.1,519.4
SKU-1087-LH,Важіль curved LH (R1),SKU-1087-RH,LH,curved,False,35.3,11.9,7.9,2.56,3.32,1.39,R1,R1,30.5,46,117.8,63.9
SKU-1087-RH,Важіль curved RH (R1),SKU-1087-LH,RH,curved,False,35.3,11.9,7.9,2.56,3.32,1.39,R1,R1,30.0,45,115.2,62.5
SKU-1088-LH,Важіль straight_link LH (R1),SKU-1088-RH,LH,straight_link,True,31.9,5.1,6.8,0.65,1.11,1.17,R1,R1,43.1,65,42.2,76.0
SKU-1088-RH,Важіль straight_link RH (R1),SKU-1088-LH,RH,straight_link,True,31.9,5.1,6.8,0.65,1.11,1.17,R1,R1,42.6,64,41.6,74.9
SKU-1089-LH,Важіль straight_link LH (R1),SKU-1089-RH,LH,straight_link,False,23.8,5.2,7.3,1.23,0.9,0.25,R1,R1,45.9,69,84.9,17.2
SKU-1089-RH,Важіль straight_link RH (R1),SKU-1089-LH,RH,straight_link,False,23.8,5.2,7.3,1.23,0.9,0.25,R1,R1,48.2,73,89.8,18.2
SKU-1090-LH,Важіль straight_link LH (R1),SKU-1090-RH,LH,straight_link,False,20.5,4.2,6.6,0.97,0.57,0.16,R1,R1,43.9,66,64.0,10.6
SKU-1090-RH,Важіль straight_link RH (R1),SKU-1090-LH,RH,straight_link,False,20.5,4.2,6.6,0.97,0.57,0.16,R1,R1,46.2,70,67.9,11.2
SKU-1091-LH,Важіль curved LH (R1),SKU-1091-RH,LH,curved,False,28.6,12.0,9.9,2.8,3.4,1.43,R1,R1,39.0,59,165.2,84.4
SKU-1091-RH,Важіль curved RH (R1),SKU-1091-LH,RH,curved,False,28.6,12.0,9.9,2.8,3.4,1.43,R1,R1,40.6,61,170.8,87.2
SKU-1092-LH,Важіль a_shaped LH (R1),SKU-1092-RH,LH,a_shaped,False,49.1,33.0,10.0,5.08,16.2,8.42,R1,R1,36.1,55,279.4,463.1
SKU-1092-RH,Важіль a_shaped RH (R1),SKU-1092-LH,RH,a_shaped,False,49.1,33.0,10.0,5.08,16.2,8.42,R1,R1,35.4,54,274.3,454.7
SKU-1093-LH,Важіль trailing LH (R1),SKU-1093-RH,LH,trailing,False,75.4,7.9,7.2,4.0,4.29,1.63,R1,R1,40.0,60,240.0,97.8
SKU-1093-RH,Важіль trailing RH (R1),SKU-1093-LH,RH,trailing,False,75.4,7.9,7.2,4.0,4.29,1.63,R1,R1,42.7,65,260.0,105.9
SKU-1094-LH,Важіль straight_link LH (R1),SKU-1094-RH,LH,straight_link,False,22.7,4.5,6.8,1.02,0.69,0.19,R1,R1,40.9,62,63.2,11.8
SKU-1094-RH,Важіль straight_link RH (R1),SKU-1094-LH,RH,straight_link,False,22.7,4.5,6.8,1.02,0.69,0.19,R1,R1,40.5,61,62.2,11.6
SKU-1095-LH,Важіль trailing LH (R1),SKU-1095-RH,LH,trailing,False,60.1,7.2,8.0,2.17,3.46,1.31,R1,R1,41.1,62,134.5,81.2
SKU-1095-RH,Важіль trailing RH (R1),SKU-1095-LH,RH,trailing,False,60.1,7.2,8.0,2.17,3.46,1.31,R1,R1,41.5,63,136.7,82.5
SKU-1096-LH,Важіль heavy_integral LH (R1),SKU-1096-RH,LH,heavy_integral,False,76.3,17.1,16.8,6.75,21.92,14.91,R1,R1,38.0,57,384.8,849.9
SKU-1096-RH,Важіль heavy_integral RH (R1),SKU-1096-LH,RH,heavy_integral,False,76.3,17.1,16.8,6.75,21.92,14.91,R1,R1,36.1,55,371.2,820.0
SKU-1097-LH,Важіль curved LH (R1),SKU-1097-RH,LH,curved,False,37.6,18.6,8.8,2.85,6.15,2.58,R1,R1,39.0,59,168.2,152.2
SKU-1097-RH,Важіль curved RH (R1),SKU-1097-LH,RH,curved,False,37.6,18.6,8.8,2.85,6.15,2.58,R1,R1,39.3,59,168.2,152.2
SKU-1098-LH,Важіль heavy_integral LH (R1),SKU-1098-RH,LH,heavy_integral,False,79.1,21.8,13.2,8.19,22.76,15.48,R1,R1,45.7,69,565.1,1068.1
SKU-1098-RH,Важіль heavy_integral RH (R1),SKU-1098-LH,RH,heavy_integral,False,79.1,21.8,13.2,8.19,22.76,15.48,R1,R1,47.4,72,589.7,1114.6
SKU-1099-LH,Важіль a_shaped LH (R1),SKU-1099-RH,LH,a_shaped,False,45.8,26.3,14.0,6.58,16.86,8.77,R1,R1,40.8,62,408.0,543.7
SKU-1099-RH,Важіль a_shaped RH (R1),SKU-1099-LH,RH,a_shaped,False,45.8,26.3,14.0,6.58,16.86,8.77,R1,R1,41.5,63,414.5,552.5
SKU-1100-LH,Важіль straight_link LH (R1),SKU-1100-RH,LH,straight_link,False,20.1,6.0,6.1,0.82,0.74,0.21,R1,R1,44.8,68,55.8,14.3
SKU-1100-RH,Важіль straight_link RH (R1),SKU-1100-LH,RH,straight_link,False,20.1,6.0,6.1,0.82,0.74,0.21,R1,R1,44.7,68,55.8,14.3
SKU-1101-LH,Важіль a_shaped LH (R1),SKU-1101-RH,LH,a_shaped,False,37.8,41.8,13.7,4.0,21.65,11.26,R1,R1,48.0,72,288.0,810.7
SKU-1101-RH,Важіль a_shaped RH (R1),SKU-1101-LH,RH,a_shaped,False,37.8,41.8,13.7,4.0,21.65,11.26,R1,R1,46.6,70,280.0,788.2
SKU-1102-LH,Важіль curved LH (R1),SKU-1102-RH,LH,curved,False,32.4,10.7,7.0,3.05,2.43,1.02,R1,R1,29.7,45,137.2,45.9
SKU-1102-RH,Важіль curved RH (R1),SKU-1102-LH,RH,curved,False,32.4,10.7,7.0,3.05,2.43,1.02,R1,R1,29.8,45,137.2,45.9
SKU-1103-LH,Важіль curved LH (R1),SKU-1103-RH,LH,curved,False,40.7,14.2,7.1,2.93,4.1,1.72,R1,R1,37.3,56,164.1,96.3
SKU-1103-RH,Важіль curved RH (R1),SKU-1103-LH,RH,curved,False,40.7,14.2,7.1,2.93,4.1,1.72,R1,R1,38.0,57,167.0,98.0
SKU-1104-LH,Важіль trailing LH (R1),SKU-1104-RH,LH,trailing,False,56.6,8.5,6.7,4.02,3.22,1.22,R1,R1,36.8,56,225.1,68.3
SKU-1104-RH,Важіль trailing RH (R1),SKU-1104-LH,RH,trailing,False,56.6,8.5,6.7,4.02,3.22,1.22,R1,R1,36.9,56,225.1,68.3
SKU-1105-LH,Важіль curved LH (R1),SKU-1105-RH,LH,curved,True,36.6,12.1,10.8,1.87,4.78,5.02,R1,R1,36.2,55,102.9,276.1
SKU-1105-RH,Важіль curved RH (R1),SKU-1105-LH,RH,curved,True,36.6,12.1,10.8,1.87,4.78,5.02,R1,R1,39.0,59,110.3,296.2
SKU-1106-LH,Важіль straight_link LH (R1),SKU-1106-RH,LH,straight_link,False,26.3,4.2,6.6,0.61,0.73,0.2,R1,R1,45.1,68,41.5,13.6
SKU-1106-RH,Важіль straight_link RH (R1),SKU-1106-LH,RH,straight_link,False,26.3,4.2,6.6,0.61,0.73,0.2,R1,R1,45.0,68,41.5,13.6
SKU-1107-LH,Важіль trailing LH (R1),SKU-1107-RH,LH,trailing,True,64.3,8.8,5.3,3.73,3.0,3.15,R1,R1,38.2,58,216.3,182.7
SKU-1107-RH,Важіль trailing RH (R1),SKU-1107-LH,RH,trailing,True,64.3,8.8,5.3,3.73,3.0,3.15,R1,R1,38.0,57,212.6,179.5
SKU-1108-LH,Важіль curved LH (R1),SKU-1108-RH,LH,curved,False,35.0,11.9,6.1,3.15,2.54,1.07,R1,R1,46.6,70,220.5,74.9
SKU-1108-RH,Важіль curved RH (R1),SKU-1108-LH,RH,curved,False,35.0,11.9,6.1,3.15,2.54,1.07,R1,R1,46.2,70,220.5,74.9
SKU-1109-LH,Важіль heavy_integral LH (R1),SKU-1109-RH,LH,heavy_integral,False,63.1,16.3,11.2,9.28,11.52,7.83,R1,R1,40.3,61,566.1,477.6
SKU-1109-RH,Важіль heavy_integral RH (R1),SKU-1109-LH,RH,heavy_integral,False,63.1,16.3,11.2,9.28,11.52,7.83,R1,R1,40.9,62,575.4,485.5
SKU-1110-LH,Важіль a_shaped LH (R1),SKU-1110-RH,LH,a_shaped,False,46.8,26.3,7.8,6.16,9.6,4.99,R1,R1,33.6,51,314.2,254.5
SKU-1110-RH,Важіль a_shaped RH (R1),SKU-1110-LH,RH,a_shaped,False,46.8,26.3,7.8,6.16,9.6,4.99,R1,R1,32.5,49,301.8,244.5
SKU-1111-LH,Важіль trailing LH (R1),SKU-1111-RH,LH,trailing,False,58.3,9.6,8.4,3.84,4.7,1.79,R1,R1,37.6,57,218.9,102.0
SKU-1111-RH,Важіль trailing RH (R1),SKU-1111-LH,RH,trailing,False,58.3,9.6,8.4,3.84,4.7,1.79,R1,R1,36.3,55,211.2,98.5
SKU-1112-LH,Важіль curved LH (R1),SKU-1112-RH,LH,curved,False,40.3,10.2,5.5,1.97,2.26,0.95,R1,R1,29.7,45,88.7,42.8
SKU-1112-RH,Важіль curved RH (R1),SKU-1112-LH,RH,curved,False,40.3,10.2,5.5,1.97,2.26,0.95,R1,R1,30.7,47,92.6,44.6
SKU-1113-LH,Важіль straight_link LH (R1),SKU-1113-RH,LH,straight_link,False,30.5,6.9,5.2,0.66,1.09,0.31,R1,R1,37.1,56,37.0,17.4
SKU-1113-RH,Важіль straight_link RH (R1),SKU-1113-LH,RH,straight_link,False,30.5,6.9,5.2,0.66,1.09,0.31,R1,R1,36.2,55,36.3,17.1
SKU-1114-LH,Важіль heavy_integral LH (R1),SKU-1114-RH,LH,heavy_integral,False,63.1,21.5,13.5,7.47,18.31,12.45,R1,R1,48.1,73,545.3,908.8
SKU-1114-RH,Важіль heavy_integral RH (R1),SKU-1114-LH,RH,heavy_integral,False,63.1,21.5,13.5,7.47,18.31,12.45,R1,R1,45.7,69,515.4,859.0
SKU-1115-LH,Важіль a_shaped LH (R1),SKU-1115-RH,LH,a_shaped,False,43.8,40.3,13.4,4.96,23.65,12.3,R1,R1,29.8,45,223.2,553.5
SKU-1115-RH,Важіль a_shaped RH (R1),SKU-1115-LH,RH,a_shaped,False,43.8,40.3,13.4,4.96,23.65,12.3,R1,R1,30.5,46,228.2,565.8
SKU-1116-LH,Важіль trailing LH (R1),SKU-1116-RH,LH,trailing,False,58.7,6.7,8.3,4.17,3.26,1.24,R1,R1,38.4,58,241.9,71.9
SKU-1116-RH,Важіль trailing RH (R1),SKU-1116-LH,RH,trailing,False,58.7,6.7,8.3,4.17,3.26,1.24,R1,R1,38.7,59,246.0,73.2
SKU-1117-LH,Важіль curved LH (R1),SKU-1117-RH,LH,curved,True,40.6,11.4,8.5,2.09,3.93,4.13,R1,R1,40.5,61,127.5,251.9
SKU-1117-RH,Важіль curved RH (R1),SKU-1117-LH,RH,curved,True,40.6,11.4,8.5,2.09,3.93,4.13,R1,R1,41.0,62,129.6,256.1
SKU-1118-LH,Важіль curved LH (R1),SKU-1118-RH,LH,curved,False,26.2,11.6,10.4,3.17,3.16,1.33,R1,R1,41.1,62,196.5,82.5
SKU-1118-RH,Важіль curved RH (R1),SKU-1118-LH,RH,curved,False,26.2,11.6,10.4,3.17,3.16,1.33,R1,R1,41.3,62,196.5,82.5
SKU-1119-LH,Важіль straight_link LH (R1),SKU-1119-RH,LH,straight_link,False,30.8,5.5,5.3,0.92,0.9,0.25,R1,R1,30.0,45,41.4,11.2
SKU-1119-RH,Важіль straight_link RH (R1),SKU-1119-LH,RH,straight_link,False,30.8,5.5,5.3,0.92,0.9,0.25,R1,R1,31.4,48,44.2,12.0
SKU-1120-LH,Важіль a_shaped LH (R1),SKU-1120-RH,LH,a_shaped,False,45.7,29.9,10.1,4.52,13.8,7.18,R1,R1,37.0,56,253.1,402.1
SKU-1120-RH,Важіль a_shaped RH (R1),SKU-1120-LH,RH,a_shaped,False,45.7,29.9,10.1,4.52,13.8,7.18,R1,R1,35.8,54,244.1,387.7
SKU-1121-LH,Важіль curved LH (R1),SKU-1121-RH,LH,curved,False,33.6,18.0,10.6,2.92,6.41,2.69,R1,R1,32.6,49,143.1,131.8
SKU-1121-RH,Важіль curved RH (R1),SKU-1121-LH,RH,curved,False,33.6,18.0,10.6,2.92,6.41,2.69,R1,R1,33.2,50,146.0,134.5
SKU-1122-LH,Важіль a_shaped LH (R1),SKU-1122-RH,LH,a_shaped,False,36.8,33.9,11.8,4.67,14.72,7.65,R1,R1,42.5,64,298.9,489.6
SKU-1122-RH,Важіль a_shaped RH (R1),SKU-1122-LH,RH,a_shaped,False,36.8,33.9,11.8,4.67,14.72,7.65,R1,R1,42.4,64,298.9,489.6
SKU-1123-LH,Важіль curved LH (R1),SKU-1123-RH,LH,curved,False,33.9,18.3,7.6,2.04,4.71,1.98,R1,R1,45.8,69,140.8,136.6
SKU-1123-RH,Важіль curved RH (R1),SKU-1123-LH,RH,curved,False,33.9,18.3,7.6,2.04,4.71,1.98,R1,R1,45.4,69,140.8,136.6
SKU-1124-LH,Важіль straight_link LH (R1),SKU-1124-RH,LH,straight_link,False,26.3,5.3,4.3,1.32,0.6,0.17,R1,R1,33.6,51,67.3,8.7
SKU-1124-RH,Важіль straight_link RH (R1),SKU-1124-LH,RH,straight_link,False,26.3,5.3,4.3,1.32,0.6,0.17,R1,R1,32.3,49,64.7,8.3
SKU-1125-LH,Важіль trailing LH (R1),SKU-1125-RH,LH,trailing,False,66.1,10.4,7.9,3.79,5.43,2.06,R1,R1,42.5,64,242.6,131.8
SKU-1125-RH,Важіль trailing RH (R1),SKU-1125-LH,RH,trailing,False,66.1,10.4,7.9,3.79,5.43,2.06,R1,R1,43.0,65,246.3,133.9
SKU-1126-LH,Важіль straight_link LH (R1),SKU-1126-RH,LH,straight_link,False,24.9,4.8,7.5,1.34,0.9,0.25,R1,R1,31.2,47,63.0,11.8
SKU-1126-RH,Важіль straight_link RH (R1),SKU-1126-LH,RH,straight_link,False,24.9,4.8,7.5,1.34,0.9,0.25,R1,R1,31.8,48,64.3,12.0
SKU-1127-LH,Важіль heavy_integral LH (R1),SKU-1127-RH,LH,heavy_integral,False,68.2,25.2,10.3,9.2,17.7,12.04,R1,R1,36.6,55,506.0,662.2
SKU-1127-RH,Важіль heavy_integral RH (R1),SKU-1127-LH,RH,heavy_integral,False,68.2,25.2,10.3,9.2,17.7,12.04,R1,R1,36.7,56,515.2,674.2
SKU-1128-LH,Важіль a_shaped LH (R1),SKU-1128-RH,LH,a_shaped,False,43.6,39.8,13.8,4.62,23.95,12.45,R1,R1,43.3,65,300.3,809.2
SKU-1128-RH,Важіль a_shaped RH (R1),SKU-1128-LH,RH,a_shaped,False,43.6,39.8,13.8,4.62,23.95,12.45,R1,R1,45.3,68,314.2,846.6
SKU-1129-LH,Важіль a_shaped LH (R1),SKU-1129-RH,LH,a_shaped,False,37.9,27.2,12.6,4.69,12.99,6.75,R1,R1,41.5,63,295.5,425.2
SKU-1129-RH,Важіль a_shaped RH (R1),SKU-1129-LH,RH,a_shaped,False,37.9,27.2,12.6,4.69,12.99,6.75,R1,R1,42.4,64,300.2,432.0
SKU-1130-LH,Важіль trailing LH (R1),SKU-1130-RH,LH,trailing,False,72.6,7.6,7.5,3.96,4.14,1.57,R1,R1,40.2,61,241.6,95.8
SKU-1130-RH,Важіль trailing RH (R1),SKU-1130-LH,RH,trailing,False,72.6,7.6,7.5,3.96,4.14,1.57,R1,R1,39.5,60,237.6,94.2
SKU-1131-LH,Важіль straight_link LH (R1),SKU-1131-RH,LH,straight_link,False,18.3,7.1,5.9,1.34,0.77,0.22,R1,R1,46.1,70,93.8,15.4
SKU-1131-RH,Важіль straight_link RH (R1),SKU-1131-LH,RH,straight_link,False,18.3,7.1,5.9,1.34,0.77,0.22,R1,R1,43.8,66,88.4,14.5
SKU-1132-LH,Важіль a_shaped LH (R1),SKU-1132-RH,LH,a_shaped,False,42.4,33.7,12.0,6.4,17.15,8.92,R1,R1,48.7,74,473.6,660.1
SKU-1132-RH,Важіль a_shaped RH (R1),SKU-1132-LH,RH,a_shaped,False,42.4,33.7,12.0,6.4,17.15,8.92,R1,R1,47.4,72,460.8,642.2
SKU-1133-LH,Важіль heavy_integral LH (R1),SKU-1133-RH,LH,heavy_integral,False,73.6,18.4,10.9,7.72,14.76,10.04,R1,R1,34.6,52,401.4,522.1
SKU-1133-RH,Важіль heavy_integral RH (R1),SKU-1133-LH,RH,heavy_integral,False,73.6,18.4,10.9,7.72,14.76,10.04,R1,R1,34.4,52,401.4,522.1
SKU-1134-LH,Важіль straight_link LH (R1),SKU-1134-RH,LH,straight_link,True,18.3,7.5,5.5,0.78,0.75,0.79,R1,R1,41.3,62,48.4,49.0
SKU-1134-RH,Важіль straight_link RH (R1),SKU-1134-LH,RH,straight_link,True,18.3,7.5,5.5,0.78,0.75,0.79,R1,R1,43.8,66,51.5,52.1
SKU-1135-LH,Важіль curved LH (R1),SKU-1135-RH,LH,curved,False,27.4,15.0,10.3,3.3,4.23,1.78,R1,R1,38.8,59,194.7,105.0
SKU-1135-RH,Важіль curved RH (R1),SKU-1135-LH,RH,curved,False,27.4,15.0,10.3,3.3,4.23,1.78,R1,R1,37.4,57,188.1,101.5
SKU-1136-LH,Важіль straight_link LH (R1),SKU-1136-RH,LH,straight_link,False,21.2,7.3,6.3,1.01,0.97,0.27,R1,R1,38.4,58,58.6,15.7
SKU-1136-RH,Важіль straight_link RH (R1),SKU-1136-LH,RH,straight_link,False,21.2,7.3,6.3,1.01,0.97,0.27,R1,R1,38.2,58,58.6,15.7
SKU-1137-LH,Важіль a_shaped LH (R1),SKU-1137-RH,LH,a_shaped,False,39.0,38.5,9.8,3.79,14.71,7.65,R1,R1,48.9,74,280.5,566.1
SKU-1137-RH,Важіль a_shaped RH (R1),SKU-1137-LH,RH,a_shaped,False,39.0,38.5,9.8,3.79,14.71,7.65,R1,R1,49.1,74,280.5,566.1
SKU-1138-LH,Важіль a_shaped LH (R1),SKU-1138-RH,LH,a_shaped,False,38.8,32.3,13.1,5.83,16.42,8.54,R1,R1,33.6,51,297.3,435.5
SKU-1138-RH,Важіль a_shaped RH (R1),SKU-1138-LH,RH,a_shaped,False,38.8,32.3,13.1,5.83,16.42,8.54,R1,R1,32.0,48,279.8,409.9
SKU-1139-LH,Важіль straight_link LH (R1),SKU-1139-RH,LH,straight_link,False,25.5,6.1,6.0,0.49,0.93,0.26,R1,R1,44.9,68,33.3,17.7
SKU-1139-RH,Важіль straight_link RH (R1),SKU-1139-LH,RH,straight_link,False,25.5,6.1,6.0,0.49,0.93,0.26,R1,R1,44.4,67,32.8,17.4
SKU-1140-LH,Важіль curved LH (R1),SKU-1140-RH,LH,curved,False,41.3,20.3,9.9,2.78,8.3,3.49,R1,R1,38.6,58,161.2,202.4
SKU-1140-RH,Важіль curved RH (R1),SKU-1140-LH,RH,curved,False,41.3,20.3,9.9,2.78,8.3,3.49,R1,R1,39.6,60,166.8,209.4
SKU-1141-LH,Важіль curved LH (R1),SKU-1141-RH,LH,curved,False,30.2,18.7,8.0,1.75,4.52,1.9,R1,R1,34.5,52,91.0,98.8
SKU-1141-RH,Важіль curved RH (R1),SKU-1141-LH,RH,curved,False,30.2,18.7,8.0,1.75,4.52,1.9,R1,R1,32.8,50,87.5,95.0
SKU-1142-LH,Важіль trailing LH (R1),SKU-1142-RH,LH,trailing,False,64.9,8.4,7.4,3.83,4.03,1.53,R1,R1,36.8,56,214.5,85.7
SKU-1142-RH,Важіль trailing RH (R1),SKU-1142-LH,RH,trailing,False,64.9,8.4,7.4,3.83,4.03,1.53,R1,R1,36.5,55,210.7,84.2
SKU-1143-LH,Важіль a_shaped LH (R1),SKU-1143-RH,LH,a_shaped,False,50.1,38.8,12.3,6.32,23.91,12.43,R1,R1,46.4,70,442.4,870.1
SKU-1143-RH,Важіль a_shaped RH (R1),SKU-1143-LH,RH,a_shaped,False,50.1,38.8,12.3,6.32,23.91,12.43,R1,R1,46.8,71,448.7,882.5
SKU-1144-LH,Важіль trailing LH (R1),SKU-1144-RH,LH,trailing,False,69.7,9.1,8.0,2.43,5.07,1.93,R1,R1,47.2,71,172.5,137.0
SKU-1144-RH,Важіль trailing RH (R1),SKU-1144-LH,RH,trailing,False,69.7,9.1,8.0,2.43,5.07,1.93,R1,R1,44.1,67,162.8,129.3
SKU-1145-LH,Важіль straight_link LH (R1),SKU-1145-RH,LH,straight_link,False,19.8,5.2,6.6,0.56,0.68,0.19,R1,R1,45.9,69,38.6,13.1
SKU-1145-RH,Важіль straight_link RH (R1),SKU-1145-LH,RH,straight_link,False,19.8,5.2,6.6,0.56,0.68,0.19,R1,R1,44.8,68,38.1,12.9
SKU-1146-LH,Важіль curved LH (R1),SKU-1146-RH,LH,curved,True,30.6,17.4,10.9,2.74,5.8,6.09,R1,R1,35.0,53,145.2,322.8
SKU-1146-RH,Важіль curved RH (R1),SKU-1146-LH,RH,curved,True,30.6,17.4,10.9,2.74,5.8,6.09,R1,R1,34.8,53,145.2,322.8
SKU-1147-LH,Важіль a_shaped LH (R1),SKU-1147-RH,LH,a_shaped,False,37.7,38.2,11.3,6.68,16.27,8.46,R1,R1,36.5,55,367.4,465.3
SKU-1147-RH,Важіль a_shaped RH (R1),SKU-1147-LH,RH,a_shaped,False,37.7,38.2,11.3,6.68,16.27,8.46,R1,R1,37.4,57,380.8,482.2
SKU-1148-LH,Важіль straight_link LH (R1),SKU-1148-RH,LH,straight_link,False,31.1,6.4,4.2,0.7,0.84,0.24,R1,R1,41.3,62,43.4,14.9
SKU-1148-RH,Важіль straight_link RH (R1),SKU-1148-LH,RH,straight_link,False,31.1,6.4,4.2,0.7,0.84,0.24,R1,R1,43.0,65,45.5,15.6
SKU-1149-LH,Важіль trailing LH (R1),SKU-1149-RH,LH,trailing,False,68.1,6.2,8.5,4.14,3.59,1.36,R1,R1,48.4,73,302.2,99.3
SKU-1149-RH,Важіль trailing RH (R1),SKU-1149-LH,RH,trailing,False,68.1,6.2,8.5,4.14,3.59,1.36,R1,R1,46.0,69,285.7,93.8
SKU-1150-LH,Важіль heavy_integral LH (R1),SKU-1150-RH,LH,heavy_integral,False,50.8,16.2,12.6,8.3,10.37,7.05,R1,R1,44.5,67,556.1,472.3
SKU-1150-RH,Важіль heavy_integral RH (R1),SKU-1150-LH,RH,heavy_integral,False,50.8,16.2,12.6,8.3,10.37,7.05,R1,R1,43.7,66,547.8,465.3
SKU-1151-LH,Важіль curved LH (R1),SKU-1151-RH,LH,curved,False,42.0,15.1,7.7,1.89,4.88,2.05,R1,R1,45.0,68,128.5,139.4
SKU-1151-RH,Важіль curved RH (R1),SKU-1151-LH,RH,curved,False,42.0,15.1,7.7,1.89,4.88,2.05,R1,R1,43.3,65,122.8,133.2
SKU-1152-LH,Важіль trailing LH (R1),SKU-1152-RH,LH,trailing,False,69.7,9.3,6.1,4.1,3.95,1.5,R1,R1,32.5,49,200.9,73.5
SKU-1152-RH,Важіль trailing RH (R1),SKU-1152-LH,RH,trailing,False,69.7,9.3,6.1,4.1,3.95,1.5,R1,R1,33.9,51,209.1,76.5
SKU-1153-LH,Важіль curved LH (R1),SKU-1153-RH,LH,curved,False,36.2,14.8,6.6,3.37,3.54,1.49,R1,R1,38.5,58,195.5,86.4
SKU-1153-RH,Важіль curved RH (R1),SKU-1153-LH,RH,curved,False,36.2,14.8,6.6,3.37,3.54,1.49,R1,R1,36.6,55,185.3,82.0
SKU-1154-LH,Важіль straight_link LH (R1),SKU-1154-RH,LH,straight_link,False,18.4,6.3,5.3,1.26,0.61,0.17,R1,R1,40.0,60,75.6,10.2
SKU-1154-RH,Важіль straight_link RH (R1),SKU-1154-LH,RH,straight_link,False,18.4,6.3,5.3,1.26,0.61,0.17,R1,R1,37.5,57,71.8,9.7
SKU-1155-LH,Важіль straight_link LH (R1),SKU-1155-RH,LH,straight_link,False,28.9,6.7,7.0,1.16,1.36,0.38,R1,R1,40.1,61,70.8,23.2
SKU-1155-RH,Важіль straight_link RH (R1),SKU-1155-LH,RH,straight_link,False,28.9,6.7,7.0,1.16,1.36,0.38,R1,R1,39.7,60,69.6,22.8
SKU-1156-LH,Важіль trailing LH (R1),SKU-1156-RH,LH,trailing,False,68.0,10.0,6.9,2.35,4.69,1.78,R1,R1,32.7,50,117.5,89.0
SKU-1156-RH,Важіль trailing RH (R1),SKU-1156-LH,RH,trailing,False,68.0,10.0,6.9,2.35,4.69,1.78,R1,R1,32.1,49,115.2,87.2
SKU-1157-LH,Важіль curved LH (R1),SKU-1157-RH,LH,curved,False,33.9,10.8,8.5,2.08,3.11,1.31,R1,R1,43.7,66,137.3,86.5
SKU-1157-RH,Важіль curved RH (R1),SKU-1157-LH,RH,curved,False,33.9,10.8,8.5,2.08,3.11,1.31,R1,R1,44.2,67,139.4,87.8
